GCRQ,XZQHMC,HC_CS,JDC_CS,KC_DL,KC_CS,JDC_DL,HC_DL
2020/5/3,浙江省,61.4,65.8,17126,68.9,29205,10861
2020/5/4,浙江省,61.5,66.1,16566,69.5,30224,12471
2020/5/5,浙江省,61.3,64.9,9606,67.9,18513,7841
2020/5/6,浙江省,60.2,63,11778,66.3,23771,10831
2020/5/7,浙江省,59.7,62.5,8102,65.7,17310,8023
2020/5/8,浙江省,59.7,62.5,12043,65.8,25893,12728
2020/5/9,浙江省,60,63,13228,66.2,27543,13101
2020/5/10,浙江省,60,63.2,12926,66.2,26291,12218
2020/5/11,浙江省,59.7,62.7,12516,66,26595,12881
2020/5/12,浙江省,59.6,62.4,12409,65.7,27159,13535
2020/5/13,浙江省,59.5,62.2,12238,65.6,27296,13839
2020/5/14,浙江省,59.1,61.8,11937,65.2,27101,13952
2020/5/15,浙江省,59.2,61.8,12932,65,27744,13604
2020/5/16,浙江省,59.7,62.6,12558,65.8,26500,12776
2020/5/17,浙江省,59.6,62.8,12919,66,25925,11845
2020/5/18,浙江省,59.3,62.3,12612,65.6,26205,12374
2020/5/19,浙江省,59.3,62.1,12448,65.6,27232,13561
2020/5/20,浙江省,59.2,62,12638,65.4,27903,14000
2020/5/21,浙江省,58.9,61.2,11857,64.2,26359,13418
2020/5/22,浙江省,59,61.9,12656,65.1,27116,13294
2020/5/23,浙江省,59,61.8,12358,65.3,26634,13014
2020/5/24,浙江省,59.2,62.3,12575,65.8,25973,12164
2020/5/25,浙江省,58.9,61.4,12135,64.7,26013,12696
2020/5/26,浙江省,59.2,61.4,11431,64.3,24974,12540
2020/5/27,浙江省,59.2,61.6,12046,65,26850,13590
2020/5/28,浙江省,59.2,61.6,11999,65,26966,13737
2020/5/29,浙江省,58.9,61.4,12892,64.6,27754,13673
2020/5/30,浙江省,59.4,61.6,11786,64.3,24703,11996
2020/5/31,浙江省,59.5,62.6,13071,65.9,25682,11395
2020/6/1,浙江省,59.2,62,12468,65.3,25607,12026
2020/6/2,浙江省,59.2,61.7,12013,65.1,26225,13019
2020/6/3,浙江省,59.1,60.9,11544,63.7,25700,13120
2020/6/4,浙江省,59.4,61.7,11431,64.7,25349,12928
2020/6/5,浙江省,59.2,61.5,11481,64.5,24359,11859
2020/6/6,浙江省,59.5,62,12062,65.1,25330,12237
2020/6/7,浙江省,59.5,62.6,12962,65.8,25891,11780
2020/6/8,浙江省,59.4,62,12416,65.2,26190,12674
2020/6/9,浙江省,59.5,62,12229,65.2,27265,13873
2020/6/10,浙江省,59.2,61.2,12070,64,26887,13758
2020/6/11,浙江省,59,61.4,11902,64.5,26424,13412
2020/6/12,浙江省,58.9,61.9,13164,65.2,28020,13664
2020/6/13,浙江省,59.1,62.3,13074,65.6,27371,13111
2020/6/14,浙江省,59.3,62.5,12975,65.9,26118,11974
2020/6/15,浙江省,59,61.9,12514,65.1,26005,12319
2020/6/16,浙江省,59.1,61.8,12188,65.1,26590,13221
2020/6/17,浙江省,59.1,61.9,12142,65.4,27082,13752
2020/6/18,浙江省,58.7,61.3,12048,64.7,27010,13818
2020/6/19,浙江省,58.7,61,12507,63.8,27023,13503
2020/6/20,浙江省,59.2,61.1,11668,63.9,25281,12651
2020/6/21,浙江省,59.4,61.2,11366,63.8,23717,11385
2020/6/22,浙江省,59.1,61.2,11977,64.2,25152,12029
2020/6/23,浙江省,58.9,61.3,12230,64.6,26610,13205
2020/6/24,浙江省,58.7,61.9,15068,65.1,29566,13307
2020/6/25,浙江省,60.1,62.6,14031,65.1,24576,9478
2020/6/26,浙江省,59.3,62.9,13092,66.1,24399,10189
2020/6/27,浙江省,59,62.7,13306,66,25482,11076
2020/6/28,浙江省,58.9,62,12323,65.5,25219,11706
2020/6/29,浙江省,58.7,61.1,11828,64.2,25561,12596
2020/6/30,浙江省,58.7,61.1,11748,64.1,25431,12624
2020/7/1,浙江省,58.7,61.3,12103,64.6,26178,12930
2020/7/2,浙江省,58.5,61,11960,64.2,26108,13036
2020/7/3,浙江省,58.5,61.3,12649,64.5,26412,12629
2020/7/4,浙江省,58.8,61.7,12273,64.9,25489,12130
2020/7/5,浙江省,59.6,62.6,12537,65.9,25095,11395
2020/7/6,浙江省,59.1,61.6,12384,64.7,25215,11729
2020/7/7,浙江省,58.8,61.3,11657,64.5,25092,12367
2020/7/8,浙江省,58.8,61.1,11692,64.2,25267,12503
2020/7/9,浙江省,58.9,61.4,11787,64.6,25506,12669
2020/7/10,浙江省,58.9,61.8,12982,65.1,27078,13017
2020/7/11,浙江省,58.9,62.2,12760,65.8,26439,12497
2020/7/12,浙江省,58.8,62.5,12843,66.2,25815,11795
2020/7/13,浙江省,58.8,61.7,12264,65.2,25840,12377
2020/7/14,浙江省,58.8,61.6,12039,65,26653,13431
2020/7/15,浙江省,58.6,61.1,12133,64.4,26744,13531
2020/7/16,浙江省,58.8,61.2,12052,64.4,26523,13386
2020/7/17,浙江省,59.1,62.1,12727,65.7,27293,13428
2020/7/18,浙江省,58.8,61.8,12843,65.3,26935,12931
2020/7/19,浙江省,58.9,62.3,13144,65.7,26410,12142
2020/7/20,浙江省,58.7,61.6,12564,64.9,26441,12682
2020/7/21,浙江省,58.9,61.5,12114,64.8,26706,13419
2020/7/22,浙江省,58.7,61.5,12332,64.9,27311,13795
2020/7/23,浙江省,58.3,61.2,12230,64.6,27230,13824
2020/7/24,浙江省,58.5,61.6,12965,65,27955,13824
2020/7/25,浙江省,58.5,61.7,12914,65.1,27262,13168
2020/7/26,浙江省,58.6,62.1,13203,65.5,26250,11945
2020/7/27,浙江省,58.7,61.6,12446,65.1,26126,12517
2020/7/28,浙江省,58.4,61.1,12136,64.6,26584,13277
2020/7/29,浙江省,58.5,61.3,12235,64.8,27178,13759
2020/7/30,浙江省,58.5,61.3,12261,64.8,27532,14057
2020/7/31,浙江省,58.4,61.9,13695,65.6,29141,14193
2020/8/1,浙江省,58.7,62.3,13917,65.9,28466,13307
2020/8/2,浙江省,58.7,62.6,13650,66.1,27070,12192
2020/8/3,浙江省,58.8,62.1,12753,65.6,26907,12957
2020/8/4,浙江省,59,61.4,10851,64.3,23635,11896
2020/8/5,浙江省,59.1,62,12529,65.4,26895,13174
2020/8/6,浙江省,58.7,61.7,12531,65.2,27688,13955
2020/8/7,浙江省,58.8,62.2,13487,65.8,28688,14001
2020/8/8,浙江省,58.8,62.4,13717,65.9,28428,13506
2020/8/9,浙江省,57.8,61.3,12740,64.8,24977,10872
2020/8/10,浙江省,58.8,62.1,12828,65.6,27215,13148
2020/8/11,浙江省,58.8,61.9,12368,65.5,27434,13844
2020/8/12,浙江省,58.6,61.6,12352,65.1,27380,13797
2020/8/13,浙江省,59,62,12328,65.5,27449,13874
2020/8/14,浙江省,58.9,62.5,13322,66.2,28380,13837
2020/8/15,浙江省,59.2,62.8,13446,66.3,27938,13185
2020/8/16,浙江省,59.2,63.4,13746,67,27169,12169
2020/8/17,浙江省,59.2,62.2,12675,65.6,26592,12671
2020/8/18,浙江省,59,62,12506,65.4,27333,13581
2020/8/19,浙江省,58.9,61.8,12087,65.3,26824,13505
2020/8/20,浙江省,58.9,61.8,12333,65.2,27222,13652
2020/8/21,浙江省,58.7,62,13116,65.5,27954,13597
2020/8/22,浙江省,58.5,62,12910,65.4,27046,12916
2020/8/23,浙江省,58.4,62.5,13170,66.1,26246,11870
2020/8/24,浙江省,58.8,62.1,12664,65.6,26516,12597
2020/8/25,浙江省,58.8,61.5,12740,64.7,27325,13333
2020/8/26,浙江省,58.7,61.7,12789,65,27792,13753
2020/8/27,浙江省,58.4,61.3,12370,64.6,27090,13539
2020/8/28,浙江省,58.7,61.4,13139,64.5,27435,13172
2020/8/29,浙江省,58.9,61.9,13249,65.4,27031,12587
2020/8/30,浙江省,58.7,62.2,13344,65.6,26201,11593
2020/8/31,浙江省,58.7,61.5,13116,64.8,26920,12533
2020/9/1,浙江省,59.1,61.6,12404,64.8,26745,13109
2020/9/2,浙江省,59,61.5,11866,64.9,26149,13096
2020/9/3,浙江省,58.9,61.9,11984,65.3,26432,13245
2020/9/4,浙江省,59,61.9,12842,65.2,27682,13585
2020/9/5,浙江省,59.2,62.2,7752,65.6,16878,7868
2020/9/6,浙江省,59.4,62.6,12827,65.9,26181,12122
2020/9/7,浙江省,59.2,62,7574,65.3,16320,7580
2020/9/8,浙江省,59.2,61.7,11759,64.8,26247,13290
2020/9/9,浙江省,58.9,61.3,11847,64.4,26846,13709
2020/9/10,浙江省,58.6,60.8,11805,63.9,26994,13944
2020/9/11,浙江省,59.3,61.7,12668,64.7,27453,13661
2020/9/12,浙江省,59.2,62.1,12549,65.3,27274,13450
2020/9/13,浙江省,59.3,62.4,12657,65.7,26261,12440
2020/9/14,浙江省,59.1,61.2,12030,63.9,26068,12910
2020/9/15,浙江省,59,61.3,11919,64.2,26610,13474
2020/9/16,浙江省,58.7,60.8,11961,63.8,26631,13514
2020/9/17,浙江省,58.8,60.6,11609,63.5,26258,13522
2020/9/18,浙江省,58.6,60.6,12923,63.4,27442,13427
2020/9/19,浙江省,58.9,61,12101,63.7,25616,12562
2020/9/20,浙江省,59.1,61.8,12659,64.9,25805,12059
2020/9/21,浙江省,58.5,61.1,12449,64.3,26762,13110
2020/9/22,浙江省,58.8,61,12306,64.1,27674,14206
2020/9/23,浙江省,58.9,60.9,11929,63.7,27228,14244
2020/9/24,浙江省,59,61.1,12180,64.3,27815,14449
2020/9/25,浙江省,58.9,61.1,12935,64.3,28999,14815
2020/9/26,浙江省,58.7,61,12526,64.4,28372,14659
2020/9/27,浙江省,58.8,61.2,12501,64.5,28004,14282
2020/9/28,浙江省,59,61.5,12799,64.9,28840,14813
2020/9/29,浙江省,58.6,61.8,13731,65.5,30058,15092
2020/9/30,浙江省,58.4,62.9,19090,66.2,34122,13626
2020/10/1,浙江省,60.1,65.1,23145,67.4,32476,8000
2020/10/2,浙江省,60.1,66.5,19409,69.6,28357,7672
2020/10/3,浙江省,59.8,66.4,18765,69.9,29049,9062
2020/10/4,浙江省,59.2,65.1,17956,68.5,28973,9908
2020/10/5,浙江省,59.1,65.8,18615,69.5,30988,11093
2020/10/6,浙江省,59,65.6,17944,69.5,30954,11849
2020/10/7,浙江省,58.9,65.4,16960,69.6,30527,12379
2020/10/8,浙江省,59.5,65,15574,69.1,29391,12599
2020/10/9,浙江省,59,62.2,12810,65.9,27787,13738
2020/10/10,浙江省,58.7,61.9,13357,65.7,28890,14296
2020/10/11,浙江省,58.9,62.1,12590,65.8,27974,14168
2020/10/12,浙江省,59,61.8,12520,65.5,28308,14581
2020/10/13,浙江省,58.9,61.4,11970,65,28060,14933
2020/10/14,浙江省,58.9,61.4,12187,64.9,28490,15153
2020/10/15,浙江省,58.6,61,12306,64.4,28545,15097
2020/10/16,浙江省,58.5,61,12655,64.1,28042,14287
2020/10/17,浙江省,58.8,61.8,12594,65.3,27881,14131
2020/10/18,浙江省,58.9,61.8,12929,65.1,27291,13147
2020/10/19,浙江省,58.8,61.6,12277,65.2,27066,13554
2020/10/20,浙江省,58.8,61.4,12184,65,28253,14774
2020/10/21,浙江省,58.7,61.3,12105,64.9,28434,15044
2020/10/22,浙江省,58.7,61.4,12044,65,28316,15012
2020/10/23,浙江省,58.4,62.2,13011,65.8,29058,14946
2020/10/24,浙江省,58.5,61.6,12734,65.2,28568,14603
2020/10/25,浙江省,58.6,61.8,13040,65.4,27795,13452
2020/10/26,浙江省,58.5,61.4,12320,65.1,27548,13973
2020/10/27,浙江省,58.7,61.3,12023,65,27826,14555
2020/10/28,浙江省,58.8,61.4,11908,65.1,27976,14782
2020/10/29,浙江省,58.6,61.3,11869,65,27901,14748
2020/10/30,浙江省,58.6,61.5,12987,65,28926,14583
2020/10/31,浙江省,58.7,61.8,12842,65.5,28232,14071
2020/11/1,浙江省,58.9,62.1,13188,65.6,27252,12817
2020/11/2,浙江省,58.9,61.6,12157,65.2,27119,13605
2020/11/3,浙江省,58.6,61.3,11880,65,27672,14399
2020/11/4,浙江省,58.7,61.2,11992,64.8,28200,14833
2020/11/5,浙江省,58.4,61,6259,64.7,14460,6990
2020/11/6,浙江省,58.6,61.4,12915,65.1,29177,14866
2020/11/7,浙江省,58.8,61.8,12696,65.5,28323,14340
2020/11/8,浙江省,58.9,62.1,13051,65.7,27524,13128
2020/11/9,浙江省,58.6,61.4,12275,65.2,27191,13628
2020/11/10,浙江省,58.8,61.3,11806,65,27416,14310
2020/11/11,浙江省,58.9,61.3,11771,64.7,27696,14570
2020/11/12,浙江省,58.8,61.3,11851,64.9,28201,14977
2020/11/13,浙江省,58.8,61.5,12870,65.1,29401,15194
2020/11/14,浙江省,58.7,61.5,12697,65.1,28571,14554
2020/11/15,浙江省,58.8,61.8,12991,65.4,27410,13099
2020/11/16,浙江省,58.5,61.4,12301,65.1,27041,13462
2020/11/17,浙江省,58.3,60.8,12106,64.4,27497,14144
2020/11/18,浙江省,58.2,60.9,12091,64.6,27757,14434
2020/11/19,浙江省,58.2,60.9,11978,64.4,27377,14177
2020/11/20,浙江省,57.9,60.9,12852,64.2,27613,13535
2020/11/21,浙江省,58.5,61.5,12304,64.9,26696,13221
2020/11/22,浙江省,58.2,61.4,12052,64.8,25112,11865
